record_id,provider_id,model_id,offering_id,api_model_id,model_name,region,service_tier,billing_mode,price_component,context_min_tokens,context_max_tokens,native_amount,currency,native_unit,normalized_usd_per_1m_tokens,observed_at,source_ids,notes
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,cached_input_read,272001,1050000,0.88,USD,per_1m_tokens,0.88,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,input,272001,1050000,8.8,USD,per_1m_tokens,8.8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,output,272001,1050000,33,USD,per_1m_tokens,33,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,cache_write,0,272000,5.5,USD,per_1m_tokens,5.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,cached_input_read,0,272000,0.44,USD,per_1m_tokens,0.44,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,input,0,272000,4.4,USD,per_1m_tokens,4.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,output,0,272000,22,USD,per_1m_tokens,22,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-long-context-batch-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_long_context,batch,cache_write,272001,1050000,2.5,USD,per_1m_tokens,2.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-long-context-batch-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_long_context,batch,cached_input_read,272001,1050000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-long-context-batch-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_long_context,batch,input,272001,1050000,2,USD,per_1m_tokens,2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-long-context-batch-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_long_context,batch,output,272001,1050000,9,USD,per_1m_tokens,9,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-short-context-batch-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_short_context,batch,cache_write,0,272000,1.25,USD,per_1m_tokens,1.25,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-short-context-batch-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_short_context,batch,cached_input_read,0,272000,0.1,USD,per_1m_tokens,0.1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-short-context-batch-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_short_context,batch,input,0,272000,1,USD,per_1m_tokens,1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-batch-50-percent-short-context-batch-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,batch_50_percent_short_context,batch,output,0,272000,6,USD,per_1m_tokens,6,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-long-context-priority-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_long_context,priority,cache_write,272001,1050000,10,USD,per_1m_tokens,10,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-long-context-priority-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_long_context,priority,cached_input_read,272001,1050000,0.8,USD,per_1m_tokens,0.8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-long-context-priority-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_long_context,priority,input,272001,1050000,8,USD,per_1m_tokens,8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-long-context-priority-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_long_context,priority,output,272001,1050000,36,USD,per_1m_tokens,36,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-short-context-priority-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_short_context,priority,cache_write,0,272000,5,USD,per_1m_tokens,5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-short-context-priority-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_short_context,priority,cached_input_read,0,272000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-short-context-priority-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_short_context,priority,input,0,272000,4,USD,per_1m_tokens,4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-fast-2x-standard-short-context-priority-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,fast_2x_standard_short_context,priority,output,0,272000,24,USD,per_1m_tokens,24,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-long-context-flex-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_long_context,flex,cache_write,272001,1050000,2.5,USD,per_1m_tokens,2.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-long-context-flex-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_long_context,flex,cached_input_read,272001,1050000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-long-context-flex-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_long_context,flex,input,272001,1050000,2,USD,per_1m_tokens,2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-long-context-flex-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_long_context,flex,output,272001,1050000,9,USD,per_1m_tokens,9,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-short-context-flex-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_short_context,flex,cache_write,0,272000,1.25,USD,per_1m_tokens,1.25,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-short-context-flex-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_short_context,flex,cached_input_read,0,272000,0.1,USD,per_1m_tokens,0.1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-short-context-flex-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_short_context,flex,input,0,272000,1,USD,per_1m_tokens,1,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-flex-50-percent-short-context-flex-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,flex_50_percent_short_context,flex,output,0,272000,6,USD,per_1m_tokens,6,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-long-context-on-demand-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_long_context,on_demand,cache_write,272001,1050000,5,USD,per_1m_tokens,5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-long-context-on-demand-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_long_context,on_demand,cached_input_read,272001,1050000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-long-context-on-demand-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_long_context,on_demand,input,272001,1050000,4,USD,per_1m_tokens,4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-long-context-on-demand-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_long_context,on_demand,output,272001,1050000,18,USD,per_1m_tokens,18,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-terra. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-short-context-on-demand-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_short_context,on_demand,cache_write,0,272000,2.5,USD,per_1m_tokens,2.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-short-context-on-demand-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_short_context,on_demand,cached_input_read,0,272000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-short-context-on-demand-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_short_context,on_demand,input,0,272000,2,USD,per_1m_tokens,2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-global-default-processing-standard-on-demand-short-context-on-demand-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,global_default_processing,standard_on_demand_short_context,on_demand,output,0,272000,12,USD,per_1m_tokens,12,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-terra. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-terra-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,cache_write,272001,1050000,5.5,USD,per_1m_tokens,5.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-terra-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,cached_input_read,272001,1050000,0.44,USD,per_1m_tokens,0.44,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-terra-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-terra,kapi:offering:openai:first-party-api:openai-gpt-5-6-terra,gpt-5.6-terra,GPT-5.6 Terra,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,input,272001,1050000,4.4,USD,per_1m_tokens,4.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
